itemid,datasetid,hasbird
a6eed053-8c20-4f7a-ac78-a285f34dd5ce,BirdVox-DCASE-20k,1
a6eefee3-c72e-4e85-adc5-04eda1ba30f3,BirdVox-DCASE-20k,0
a6ef8a93-01c4-4eb8-a687-bbf700a1a57b,BirdVox-DCASE-20k,1
a6f1895a-ebeb-430f-aa5b-4f1b9efb1486,BirdVox-DCASE-20k,1
a6f56a85-b1c8-4612-a90a-f5c09aaf3248,BirdVox-DCASE-20k,1
a6f70f22-0cbc-4523-a9f7-8d5c8988fdd7,BirdVox-DCASE-20k,1
a6f7f1be-eaa6-4cc1-a336-b0c5044e7419,BirdVox-DCASE-20k,1
a6f9266c-e53e-4f78-af71-93ca2dee55e3,BirdVox-DCASE-20k,0
a6fd1286-e01d-4633-a7b7-05458fa5f69d,BirdVox-DCASE-20k,0
a701a4a0-04b2-4553-ab50-a8b63c42c7dd,BirdVox-DCASE-20k,0
a706d9fd-6821-4570-ad58-99a5d26fa85f,BirdVox-DCASE-20k,0
a70c9b88-a7ca-4500-a90b-a5990e4ff3cd,BirdVox-DCASE-20k,0
a70e1ee5-4bd2-4dae-a253-13b18baa7b1d,BirdVox-DCASE-20k,1
a7101f33-ae3e-4c33-a132-99ebfc85b334,BirdVox-DCASE-20k,1
a717ebb0-ac11-4714-aa03-0f6f09fbdfab,BirdVox-DCASE-20k,0
a71aef3a-7c47-4dba-a3ab-1a9312068a65,BirdVox-DCASE-20k,1
a71b7523-036c-45a7-a63b-f10ff1b3d266,BirdVox-DCASE-20k,1
a71c6be8-18b0-4fb4-a391-1f7f943d36ca,BirdVox-DCASE-20k,0
a71cad9b-63ba-4b08-a4d8-6836f4e0b852,BirdVox-DCASE-20k,1
a71d3a3e-f103-49aa-ab18-17304b360bf4,BirdVox-DCASE-20k,1
a71e5e60-708e-48ad-aa55-6f4ec04cb77d,BirdVox-DCASE-20k,0
a72353e1-b6c5-4ead-a2aa-603b0c1d894d,BirdVox-DCASE-20k,1
a72453f0-b0a6-4d56-afe8-106b960f96fa,BirdVox-DCASE-20k,0
a7297f3e-801d-4792-a43b-a25d0b6faca4,BirdVox-DCASE-20k,0
a729bfe8-25c5-4966-afab-1aac415d683e,BirdVox-DCASE-20k,1
a72a022a-455c-4c8f-a3fb-1bb2dcca6c4b,BirdVox-DCASE-20k,1
a72b7c2f-f0d2-4437-ae01-3aae5d210ef6,BirdVox-DCASE-20k,0
a734bff8-ac06-4299-a86f-8f4e9df1540c,BirdVox-DCASE-20k,1
a737fd06-45ad-408f-a071-6aed08c29842,BirdVox-DCASE-20k,1
a73f0cb3-68b7-4c50-ae24-be2df65a6863,BirdVox-DCASE-20k,0
a742dcd5-69aa-45b4-a988-523ac0349b65,BirdVox-DCASE-20k,1
a74592f1-3476-4e9a-ab01-a852109e7784,BirdVox-DCASE-20k,1
a7498f1f-8fd3-46ee-a1af-bdee435ce6fd,BirdVox-DCASE-20k,1
a74ab2a8-3e4e-40ae-a05f-460c5317df8b,BirdVox-DCASE-20k,1
a750f4c7-8289-4aa9-a9d4-fcfca5c21fd1,BirdVox-DCASE-20k,1
a7517371-b89e-41b7-ab71-1b42889259e8,BirdVox-DCASE-20k,1
a75344fa-6950-488e-a75f-b86d02ed7a2a,BirdVox-DCASE-20k,1
a7569310-212c-451b-a6af-f0de2417d55f,BirdVox-DCASE-20k,1
a7593b36-a876-4dbb-a379-96ecc126ace1,BirdVox-DCASE-20k,0
a75b2637-de35-4abc-a285-30197bfdbe83,BirdVox-DCASE-20k,1
a75c2520-0463-40d8-a60d-e90bd90c6714,BirdVox-DCASE-20k,0
a761deea-e5d6-49ff-ac86-e8d452e53084,BirdVox-DCASE-20k,1
a765a128-98b9-4a19-aa17-c945f21c87d1,BirdVox-DCASE-20k,0
a765fdac-068f-41d6-a779-3896ab2b8859,BirdVox-DCASE-20k,1
a7665363-d913-464f-abc1-f27fa64846e5,BirdVox-DCASE-20k,1
a7677b86-dc9e-4192-ae56-f4e807b54a4e,BirdVox-DCASE-20k,0
a76804bc-a0bc-4a9a-a8a7-f623a44e9e65,BirdVox-DCASE-20k,1
a76cb175-98d7-4044-af5a-a231fc95d874,BirdVox-DCASE-20k,1
a76eea9f-e48b-4517-ac3d-85053aa4af8b,BirdVox-DCASE-20k,0
a7740362-a434-47aa-ac62-d44648aa3977,BirdVox-DCASE-20k,1
a7772af9-6a95-4343-a216-ccced5b4f866,BirdVox-DCASE-20k,0
a77a2678-b927-4181-a992-f88fac67745e,BirdVox-DCASE-20k,0
a78462a6-0b7e-4441-ac6a-cf9a6db8e16d,BirdVox-DCASE-20k,0
a785dced-13d7-4195-af77-f5e31b721b1e,BirdVox-DCASE-20k,1
a78b3a76-4756-4962-a51e-31697c5e7da7,BirdVox-DCASE-20k,0
a78d504b-515b-4086-affe-63406e059bec,BirdVox-DCASE-20k,1
a78d51b8-30ec-468d-aa80-8b4c9c5b75ab,BirdVox-DCASE-20k,1
a7924ee2-fc10-4693-a020-e2c4ba184ae8,BirdVox-DCASE-20k,1
a798c984-2679-4095-a4fa-282fffd2f9e8,BirdVox-DCASE-20k,0
a7996f03-5f3b-4488-a763-5443a85bf9f4,BirdVox-DCASE-20k,1
a79e33e9-fda0-41f3-ad92-64d052cae091,BirdVox-DCASE-20k,1
a79fe833-4eaa-4757-a79e-48d5f2322d9b,BirdVox-DCASE-20k,0
a7aa9b3b-484e-432e-aeb8-1a48043bfd40,BirdVox-DCASE-20k,1
a7abe053-c17d-4516-a304-3014418a77d3,BirdVox-DCASE-20k,0
a7b03c16-a8bd-47dc-a4d0-52ebe8c78ceb,BirdVox-DCASE-20k,0
a7b1b242-a802-436f-a474-4f62c6709a86,BirdVox-DCASE-20k,0
a7bdb3f6-1981-4420-a20d-9ba885341afa,BirdVox-DCASE-20k,1
a7c5afa9-bf0f-4199-ab27-d6bb9fa3d347,BirdVox-DCASE-20k,0
a7c9c82b-660d-43d3-a19c-28bd03170f5f,BirdVox-DCASE-20k,1
a7ca4790-098e-451f-aee7-419cd8b19a41,BirdVox-DCASE-20k,0
a7cc2070-1dd8-4e3e-a01f-372a908b56cd,BirdVox-DCASE-20k,0
a7d3024a-6921-40fb-afdb-8762d1395e63,BirdVox-DCASE-20k,0
a7d46493-f5c9-4d92-af9b-80a239446627,BirdVox-DCASE-20k,1
a7d53f32-5dfa-438e-aca5-9ecc466fe9fe,BirdVox-DCASE-20k,0
a7d68caa-8e50-4a18-a490-c8a63a53f500,BirdVox-DCASE-20k,1
a7d9958e-b2f2-443f-a89d-59d936a0ca2c,BirdVox-DCASE-20k,0
a7d9c3a5-3b21-433d-aa22-1bb43fd675c3,BirdVox-DCASE-20k,0
a7dc11f0-0623-4554-affc-89f4eb7b80af,BirdVox-DCASE-20k,0
a7ddb573-b2ad-4a61-aa95-4df8cec55cd2,BirdVox-DCASE-20k,1
a7e1ecba-979d-421f-a188-814b5567e7b6,BirdVox-DCASE-20k,0
a7eac94f-97c8-493b-afea-ab57cffb55c1,BirdVox-DCASE-20k,1
a7ed77ed-832e-4bfd-aac5-3fc24ebb5a1a,BirdVox-DCASE-20k,0
a7ee251e-e38e-4180-a46e-606629d53fae,BirdVox-DCASE-20k,0
a7f3d175-1dc3-410e-ac23-a6f1f60f1c87,BirdVox-DCASE-20k,1
a7fa8b6f-c9eb-410e-a531-c51119201143,BirdVox-DCASE-20k,0
a7fcef8f-3625-45ff-a7c8-6377e27b1d85,BirdVox-DCASE-20k,0
a8041622-4122-4d81-aba0-b5b4c46c0f12,BirdVox-DCASE-20k,0
a805d9d4-d7a1-483f-a973-d83a0717b7a8,BirdVox-DCASE-20k,1
a80d1f67-1715-457c-a411-789d2910baef,BirdVox-DCASE-20k,0
a80d6813-ce25-453f-a3c3-661dbfec339e,BirdVox-DCASE-20k,0
a80ddd6d-e512-42f3-a1f8-a2e45ef0dafb,BirdVox-DCASE-20k,0
a80e2bc2-e020-4fbc-aa08-294a29047a1f,BirdVox-DCASE-20k,0
a8109926-5a5d-44cb-adf9-275b60b8e408,BirdVox-DCASE-20k,1
a811934b-1658-486b-ab19-dc359e4d0874,BirdVox-DCASE-20k,0
a819233d-5937-4eb3-a55b-b60ad41f7718,BirdVox-DCASE-20k,0
a8200f39-1ca6-447c-a5ca-db3ec8db0549,BirdVox-DCASE-20k,0
a824355b-2ae2-4c7b-af3b-656b42fbe261,BirdVox-DCASE-20k,1
a8261339-82ca-49eb-a579-550d821b83c0,BirdVox-DCASE-20k,1
a828d2d0-0a95-473e-aa1b-fed87c9fecd0,BirdVox-DCASE-20k,0
a82f03ff-1bf9-4b04-a8a9-8ac5f36dda04,BirdVox-DCASE-20k,1
a82f2db7-d39f-47b5-a8da-26023a630c38,BirdVox-DCASE-20k,0
a82f91c5-b1b6-4e4f-a38c-1b9c5f20f2de,BirdVox-DCASE-20k,0
a831fc27-a140-4954-aaf4-561979564c1a,BirdVox-DCASE-20k,0
a833ec42-00b8-480f-a6ca-8c49ce73fa8f,BirdVox-DCASE-20k,0
a8348aca-9d9b-421e-a62a-b47ac3ae10ff,BirdVox-DCASE-20k,0
a834ac08-9861-408b-a99d-456b39a4bdab,BirdVox-DCASE-20k,0
a8384943-f072-4c07-ac7d-867c2f011134,BirdVox-DCASE-20k,1
a839cd53-d198-49d7-a657-d2c548346964,BirdVox-DCASE-20k,1
a83aea48-030d-438e-aea7-50fb381a7113,BirdVox-DCASE-20k,1
a83dc821-acc1-4b29-a9cd-6c73528421ee,BirdVox-DCASE-20k,0
a8417fe4-9702-4adc-a04a-8ec1ffebe8e1,BirdVox-DCASE-20k,1
a8420ae7-addb-400d-a958-86b24347575e,BirdVox-DCASE-20k,0
a8436889-97d8-408d-a0a1-1b93389f031f,BirdVox-DCASE-20k,1
a84abaeb-31b7-488d-aa8c-78b37a4f0bb9,BirdVox-DCASE-20k,0
a84bc783-8ad8-41e5-ad99-fcb91daa0bd5,BirdVox-DCASE-20k,1
a84c62f0-25d3-4cc2-a74f-1f9420174ba6,BirdVox-DCASE-20k,0
a84edefa-bdfc-47e9-ab3f-5483e5cde88a,BirdVox-DCASE-20k,1
a84f8699-6208-424a-a463-d9f1fd9cd119,BirdVox-DCASE-20k,0
a8551585-3cc9-4bdf-a413-9261f0ebe28d,BirdVox-DCASE-20k,0
a855e9c3-7918-4473-a36e-2736d3a14039,BirdVox-DCASE-20k,1
a864a447-67e9-4bfe-a634-ee66d7e84231,BirdVox-DCASE-20k,1
a86c433c-2b72-4b92-a13a-0a07122ad7dd,BirdVox-DCASE-20k,0
a86cdf47-5fee-409d-a445-ef97a65f8876,BirdVox-DCASE-20k,1
a8700199-f546-43c8-ad7a-931d88add68a,BirdVox-DCASE-20k,0
a87b5389-e328-4d0e-a4f7-1b5e9bb77ab6,BirdVox-DCASE-20k,0
a87dfbfa-03ee-47e1-a50b-5702d0e2f084,BirdVox-DCASE-20k,0
a8816b72-ea7f-4b7d-a38a-851c3bfeeb1c,BirdVox-DCASE-20k,1
a88601bb-96c8-4555-abe0-40c375b36e44,BirdVox-DCASE-20k,0
a886eb16-a5f9-443e-a920-b65dbe7b7640,BirdVox-DCASE-20k,1
a8886d0a-1499-4f25-abd9-d5e2fb3ee6ef,BirdVox-DCASE-20k,1
a88dc665-7cac-45ea-a2eb-0acfdd0e5790,BirdVox-DCASE-20k,1
a89277f7-72cc-4002-a5e4-bb9a68aa0e68,BirdVox-DCASE-20k,0
a8964630-c948-456b-a4bb-6467184d93f3,BirdVox-DCASE-20k,1
a89964e2-588a-490e-a788-e43e8d3665fb,BirdVox-DCASE-20k,0
a8998513-82ea-4946-a0c8-ff821c7262f8,BirdVox-DCASE-20k,0
a89bc0a9-236a-4506-ac00-50f49095bb0b,BirdVox-DCASE-20k,1
a8a406a7-9832-40dd-a667-e3b724226db9,BirdVox-DCASE-20k,1
a8a8468f-7749-4003-a28d-2beee9580883,BirdVox-DCASE-20k,1
a8aa1931-9eec-44d3-a9c2-00d28edd8d1e,BirdVox-DCASE-20k,0
a8ab3115-cb20-4ecf-ac39-58099e701b0a,BirdVox-DCASE-20k,0
a8b1d9b9-3592-4348-ab52-52bf4555f16f,BirdVox-DCASE-20k,1
a8b59e4a-aa55-422b-a3dd-ae5b6eb74e4a,BirdVox-DCASE-20k,1
a8bec5e5-93ff-4cd2-aa05-c1f055fde09a,BirdVox-DCASE-20k,1
a8bf1cbf-6814-4ebf-a73e-3970134c071a,BirdVox-DCASE-20k,1
a8c36ae2-1118-41c2-a92e-47bcfbe5c6e1,BirdVox-DCASE-20k,0
a8c469af-0fbd-4768-a6b2-849849fd3cc6,BirdVox-DCASE-20k,1
a8c590c9-187e-4850-a7fc-2f439300a7b4,BirdVox-DCASE-20k,0
a8c7713a-daab-403a-a70f-0b2474b9f445,BirdVox-DCASE-20k,0
a8cafeaf-5bf9-40b2-a346-a87bee097798,BirdVox-DCASE-20k,1
a8de5f85-d16a-4aff-a2f1-0cc2642e07ee,BirdVox-DCASE-20k,1
a8e32123-d122-49eb-a787-4a31da0f1126,BirdVox-DCASE-20k,1
a8ebd352-16c5-48c4-a43e-980236b7ac54,BirdVox-DCASE-20k,0
a8ef0189-cf85-4a36-a77b-e3d71cc7c8ea,BirdVox-DCASE-20k,0
a8f18716-09f4-48e2-a6a1-e79f730984e5,BirdVox-DCASE-20k,0
a8f2b12b-39bc-4f30-a49d-95e895b5a96b,BirdVox-DCASE-20k,1
a8f37b94-7048-49f0-a8f5-3a0c3e2e11a8,BirdVox-DCASE-20k,1
a8f48f36-0b2a-4205-af0c-96619c03d091,BirdVox-DCASE-20k,1
a8f532ab-710c-46ce-aa60-7a34ae572368,BirdVox-DCASE-20k,1
a8f699ba-1019-4c87-a167-e2cc92e12a3d,BirdVox-DCASE-20k,0
a8f80dd0-f70c-4350-a1ae-6f22223a1412,BirdVox-DCASE-20k,0
a8fbfbf2-804f-4ed9-a9cf-03301fa9fb4f,BirdVox-DCASE-20k,0
a8fc2dcd-289f-4277-a6f1-ea4071512de5,BirdVox-DCASE-20k,0
a8fc7953-3321-4cc2-ac5b-05f90589078f,BirdVox-DCASE-20k,1
a903ff1c-fed6-4743-a174-ebcf9a37c663,BirdVox-DCASE-20k,1
a90beb43-8b97-48bb-a40a-7b20bb2f750f,BirdVox-DCASE-20k,1
a90ceb6d-4bbf-45b0-a7b3-77fb88ae6f0c,BirdVox-DCASE-20k,1
a90f30b3-601e-402b-a2bf-8083331b902a,BirdVox-DCASE-20k,0
a91010bc-1034-4f24-a165-b23d9552c83b,BirdVox-DCASE-20k,1
a91121e5-aff8-451b-a353-ba1f09cd4ab9,BirdVox-DCASE-20k,1
a91378f6-801d-4bd6-a63d-623640e9b984,BirdVox-DCASE-20k,1
a918f92e-d25b-4f91-a9e7-044872cc1996,BirdVox-DCASE-20k,0
a9197a3e-56d3-414d-a7b2-81afb99bd361,BirdVox-DCASE-20k,0
a91de3ea-608a-448a-a36f-b50f566b9e46,BirdVox-DCASE-20k,1
a9223409-6845-49d5-a151-a6e48ae01b3f,BirdVox-DCASE-20k,0
a9223b77-6d12-4dc2-a286-6a8d96d4ec74,BirdVox-DCASE-20k,0
a923282d-9a6c-4f63-a5ae-fe1541888352,BirdVox-DCASE-20k,0
a923d0e9-b582-4cc0-a2be-74ee6c87f121,BirdVox-DCASE-20k,0
a924915b-f008-40f4-a10d-4920ace87f33,BirdVox-DCASE-20k,0
a924eb8e-4947-49fb-a2a3-bb227648cd4c,BirdVox-DCASE-20k,1
a9279158-8472-4d22-a2e9-5069ddd510da,BirdVox-DCASE-20k,1
a92adb4f-6072-4b18-a244-da8a9da0b273,BirdVox-DCASE-20k,0
a92ea245-5e53-4e66-a6af-fd6ffcdc29cc,BirdVox-DCASE-20k,0
a934e132-51af-4562-a88a-bac8e7e5eea1,BirdVox-DCASE-20k,1
a938e24a-b522-43e8-a88c-924a7da422fb,BirdVox-DCASE-20k,0
a9426562-3695-4df8-aeaa-f862e7160f43,BirdVox-DCASE-20k,0
a94ac023-6172-4930-a0e4-2b14c8cf2471,BirdVox-DCASE-20k,0
a94d8b07-78e0-42d5-a891-9d6cbefa6c5f,BirdVox-DCASE-20k,0
a94f6c68-88dd-404e-a6b9-9aef5de82232,BirdVox-DCASE-20k,0
a9536f97-0385-4c4b-a050-75d8e72f0742,BirdVox-DCASE-20k,0
a9545b26-0db4-454f-ab60-33de61348281,BirdVox-DCASE-20k,0
a95ae63c-273c-4f62-a1fd-7f15380757df,BirdVox-DCASE-20k,0
a9620fe1-bbfc-4ff8-a124-05e1320026db,BirdVox-DCASE-20k,1
a966dd19-96b8-4e2f-af0b-14e9c42ce2ff,BirdVox-DCASE-20k,1
a9682d88-7dc0-4b79-a87b-175f17c5c8e6,BirdVox-DCASE-20k,1
a96a0af2-83a6-4cc8-a166-2c6ae7d382cc,BirdVox-DCASE-20k,1
a96df0b6-d947-463a-a963-efb63cb438c9,BirdVox-DCASE-20k,0
a97d7757-3f30-45d9-a4f9-4f9e259afa2b,BirdVox-DCASE-20k,0
a9800af1-febb-4c68-a168-2a8d7136fb12,BirdVox-DCASE-20k,1
a9833244-54b7-433a-a2b2-13d224b09341,BirdVox-DCASE-20k,0
a9857a2b-f6a6-43b3-adb7-7a8a5df1f1f6,BirdVox-DCASE-20k,1
a98a47af-f75f-4f26-a2da-48fea0a9faa9,BirdVox-DCASE-20k,0
a98acd29-4a79-426b-a1b7-954f0b0a59c3,BirdVox-DCASE-20k,1
a98ae001-82b1-45d0-a7e5-254273de7f27,BirdVox-DCASE-20k,0
a98ca5fb-f02e-4abb-a677-4434fd792045,BirdVox-DCASE-20k,1
a98d4423-b95c-42d1-a56d-4d857f846a06,BirdVox-DCASE-20k,1
a98d9cea-99f4-424f-ab56-88f84160b58f,BirdVox-DCASE-20k,1
a98db1e1-2440-4608-a4f9-38e05032266f,BirdVox-DCASE-20k,0
a992d53a-905c-421a-a6b3-323d2a310903,BirdVox-DCASE-20k,1
a99eab4d-ae26-47d8-a944-36f082f116b4,BirdVox-DCASE-20k,1
a99ed004-5cac-4238-a9c6-18e4e1a55fcf,BirdVox-DCASE-20k,0
a9a4bc22-1d62-44c2-ad5d-b81b4ff15fe1,BirdVox-DCASE-20k,0
a9ae2d19-c3e8-40de-a135-5519ccddac70,BirdVox-DCASE-20k,1
a9af9cc1-0eca-4b1a-ad44-82ddda7fbc5d,BirdVox-DCASE-20k,1
a9afea37-88bf-4792-ad90-e1166eae5862,BirdVox-DCASE-20k,1
a9b4fda6-0de5-4995-aa7f-ed6d559929aa,BirdVox-DCASE-20k,1
a9b6abcf-eb2a-4bc6-a582-b242069798c8,BirdVox-DCASE-20k,0
a9bd505e-3456-47ac-a878-2e3cd398749b,BirdVox-DCASE-20k,1
a9bee410-5b56-4e9a-ae8c-03f655507db1,BirdVox-DCASE-20k,0
a9bfd106-01db-407c-a7b6-9a22c3e601f7,BirdVox-DCASE-20k,1
a9c299b1-bb70-401d-a0ed-04bbc06a4e9d,BirdVox-DCASE-20k,1
a9c561f7-82bb-4326-a53a-6f98148a3478,BirdVox-DCASE-20k,0
a9cba84c-522e-4b08-a66f-a0e9dc90e1ac,BirdVox-DCASE-20k,1
a9cd7267-b0f9-440f-a04f-9b55e4610990,BirdVox-DCASE-20k,0
a9d03d85-1066-470e-a94e-41e700c45121,BirdVox-DCASE-20k,0
a9d20080-a009-4344-a2bc-daf6ef33112f,BirdVox-DCASE-20k,0
a9d3a1ec-c1d0-4514-af04-a30577ca29dc,BirdVox-DCASE-20k,1
a9dc41e6-415c-412a-ad37-31369f5cd92a,BirdVox-DCASE-20k,0
a9dd5acd-6ca5-4abc-a260-17a8ff037a30,BirdVox-DCASE-20k,1
a9e17819-70b1-43ea-ab53-9aeea477c401,BirdVox-DCASE-20k,0
a9e2aa8d-1099-44a9-aacd-ead2fe1341a2,BirdVox-DCASE-20k,0
a9e2abaf-3ba1-4855-ad10-f84b4c5fc0f2,BirdVox-DCASE-20k,0
a9e36184-3884-43b0-a07a-5d120afd22f3,BirdVox-DCASE-20k,0
a9e52167-f2b1-41db-aec4-9bb848996c2d,BirdVox-DCASE-20k,0
a9e6742f-31f2-4470-a0d1-31a2046c1edc,BirdVox-DCASE-20k,1
a9e6f291-a6a5-4967-a0ef-4aebfbf126bb,BirdVox-DCASE-20k,1
a9e77e88-4971-48c1-add3-7b7a0bbc32fe,BirdVox-DCASE-20k,1
a9ec07dd-0fa0-4849-a34e-4c78f3fd5c81,BirdVox-DCASE-20k,0
a9ec5275-0830-46c2-a4e6-72c29a51eee7,BirdVox-DCASE-20k,0
a9eec44b-b5d2-4761-a296-85ee95d06748,BirdVox-DCASE-20k,0
a9f06ce5-0aea-4749-acfc-e2cedb85cd76,BirdVox-DCASE-20k,1
a9f80067-e289-46a8-a95a-67ea587eb980,BirdVox-DCASE-20k,1
a9fc98cc-52f1-4680-a9c2-672cb3ff1026,BirdVox-DCASE-20k,1
aa01b580-9102-4b45-a03d-74b6b2917644,BirdVox-DCASE-20k,0
aa059bc7-540b-4e8c-aff4-4cd95436282b,BirdVox-DCASE-20k,1
aa08ae38-a4ad-47c5-a7e3-c3c011a4cd47,BirdVox-DCASE-20k,0
aa09a568-7401-4df4-a71c-38604ffc6265,BirdVox-DCASE-20k,0
aa10ac5c-9706-4819-a8ef-f21e29fe9e44,BirdVox-DCASE-20k,1
aa111dbe-a7ee-408d-aec3-1e16adefd854,BirdVox-DCASE-20k,0
aa11aa6d-fd2f-473e-a9cc-1a7a04c3e5ff,BirdVox-DCASE-20k,1
aa13120e-8fd4-4cdd-a25e-c7e59251802b,BirdVox-DCASE-20k,1
aa132655-0ec2-403a-a6f2-d50190910e93,BirdVox-DCASE-20k,0
aa169e3f-31e5-4780-ab3a-88b4e1de3102,BirdVox-DCASE-20k,0
aa196a5e-e8a7-44ec-ac74-548a1d17711d,BirdVox-DCASE-20k,1
aa22ee96-2daa-41b1-aef2-e95c20ddeacd,BirdVox-DCASE-20k,0
aa23b0a1-9068-4d9f-ada5-575c4ff5f1f9,BirdVox-DCASE-20k,0
aa26d23a-4939-43ac-a365-ffdef014f76d,BirdVox-DCASE-20k,0
aa278597-ddc6-48a6-adba-7d87161b74b9,BirdVox-DCASE-20k,1
aa27a0e6-ce76-42b2-a589-2b931b7809b9,BirdVox-DCASE-20k,0
aa2ca34e-47b6-4bdb-a165-6a3828c13c56,BirdVox-DCASE-20k,0
aa333550-4f16-4257-aa3b-1c329edecebc,BirdVox-DCASE-20k,0
aa33a760-ce78-471f-ab62-3adf65d9e7ed,BirdVox-DCASE-20k,0
aa387df4-bd87-418c-a36b-53914a0bcfaa,BirdVox-DCASE-20k,0
aa3d0e83-140d-4df2-a4e2-6f26c4da77b2,BirdVox-DCASE-20k,1
aa466600-3500-4388-a51e-90ccf9364f0c,BirdVox-DCASE-20k,0
aa4d883e-9e49-4a03-a51f-03c1ca3ef7f4,BirdVox-DCASE-20k,1
aa4e47cf-0289-4539-aee4-a9d035fbc41a,BirdVox-DCASE-20k,0
aa50b68e-566a-49c4-ad03-36065c7082ce,BirdVox-DCASE-20k,0
aa53a96f-40a9-44ae-afe2-ca40e0516a69,BirdVox-DCASE-20k,1
aa5ad04b-96be-49dd-a3d5-ed95e62f663f,BirdVox-DCASE-20k,0
aa5c8905-d001-4783-a069-e4cdf9e81cd1,BirdVox-DCASE-20k,1
aa625b5d-54eb-4ae0-a360-526476cb3185,BirdVox-DCASE-20k,0
aa666a69-b5c8-470e-aaab-407c6e2591c3,BirdVox-DCASE-20k,1
aa67c68a-62fb-46ed-a467-0f2638fe8b7d,BirdVox-DCASE-20k,1
aa6b2e52-1733-4ebf-a7cf-b858c8df2c45,BirdVox-DCASE-20k,0
aa6c7550-b68e-48f6-a42d-2f26fb18448a,BirdVox-DCASE-20k,0
aa6e017a-b011-4fe1-a77a-9b77d5d6e290,BirdVox-DCASE-20k,0
aa7508a4-031f-4522-abf8-80f68e5e7669,BirdVox-DCASE-20k,0
aa784b65-7989-4b69-abc2-8f5db14a6767,BirdVox-DCASE-20k,1
aa7d1b1f-2701-4af5-a845-70022b7884a7,BirdVox-DCASE-20k,0
aa7e0cb6-6bf7-44a3-ad25-dfd1e0a37cb0,BirdVox-DCASE-20k,1
aa811bc6-a70e-4b0f-af50-5ac4a832f339,BirdVox-DCASE-20k,1
aa839bcf-3aac-470c-a016-4a5f31dc62bd,BirdVox-DCASE-20k,0
aa91aac5-affc-47c7-a9e3-cd47b2a43bc6,BirdVox-DCASE-20k,0
aa972e0e-fa97-4c83-af2c-866753f02cdb,BirdVox-DCASE-20k,1
aa9896df-7c9e-4a94-a3b2-e458184d9f9a,BirdVox-DCASE-20k,1
aa9965a8-b56b-4c3a-aef1-34980d4578e8,BirdVox-DCASE-20k,1
aa9b88a4-e49e-4f48-a5c5-fb4d5fc2ffde,BirdVox-DCASE-20k,1
aa9e2219-abb4-445d-aaa3-41dfc89f8eeb,BirdVox-DCASE-20k,0
aaa37698-09b2-4d5e-af85-08605b85f541,BirdVox-DCASE-20k,0
aaa6f249-8968-4225-abb0-6e71c0825252,BirdVox-DCASE-20k,0
aabae55d-774d-4a60-a0ce-e4f23d73cd1f,BirdVox-DCASE-20k,1
aabf889a-dcf2-435f-a615-c4b567c5fe9e,BirdVox-DCASE-20k,0
aac4cf3c-e1bd-45d4-aaf8-04fb8c4109c6,BirdVox-DCASE-20k,0
aaceff13-ae58-4202-a2df-0f7935d94024,BirdVox-DCASE-20k,1
aad017f5-c20f-4d0d-a0a6-277696660dce,BirdVox-DCASE-20k,0
aad060ef-69af-4238-a018-757a62687f00,BirdVox-DCASE-20k,0
aad2ef8f-6ffa-4016-afe4-26ce17090037,BirdVox-DCASE-20k,0
aad35473-7ba1-46ba-a0b6-467092f7d8bb,BirdVox-DCASE-20k,0
aad3575b-4343-4466-a424-1bec7a40c5bb,BirdVox-DCASE-20k,0
aad45864-eef9-4013-a37e-0fb86ac9d874,BirdVox-DCASE-20k,1
aad54bda-9e63-423e-ab33-8a87775f1f3c,BirdVox-DCASE-20k,0
aade52e8-e8b5-474b-acec-92fff14b0488,BirdVox-DCASE-20k,0
aadf2ec2-c09c-4745-ab49-c89017f218f2,BirdVox-DCASE-20k,0
aae01b68-6841-4287-ab4f-ea5f726196ae,BirdVox-DCASE-20k,0
aae1ce24-0b00-4d36-a7d0-548c8448f8a8,BirdVox-DCASE-20k,1
aae21760-2541-4f2d-ab96-0837870ca149,BirdVox-DCASE-20k,0
aae5b82e-600c-4a6a-adab-a1998ac376d9,BirdVox-DCASE-20k,0
aae678b8-c02e-4f00-a014-53d7075d109e,BirdVox-DCASE-20k,1
aae76a4c-1b70-4d75-aee2-fd6d4739ed23,BirdVox-DCASE-20k,0
aae794c8-beda-47e1-ae60-d3f706f6f907,BirdVox-DCASE-20k,0
aae8f2d3-eb74-4d62-acc5-a13885988db1,BirdVox-DCASE-20k,0
aaea6e83-3d73-45ae-afd8-72e477223a72,BirdVox-DCASE-20k,0
aaeb2fee-10de-4457-a41f-7f62072cffea,BirdVox-DCASE-20k,0
aaeb38e4-f988-441a-a8fb-4eca30e49f60,BirdVox-DCASE-20k,1
aaeca2cb-1b68-4de5-a6a7-a935f1055803,BirdVox-DCASE-20k,0
aaee4824-159e-4a34-a173-708fbe5c2885,BirdVox-DCASE-20k,1
aaeecca8-0d1c-4f0b-ad9d-e1741d8b7581,BirdVox-DCASE-20k,1
aaf24851-aa75-4806-a661-c32593b55789,BirdVox-DCASE-20k,1
aaf4e54c-b60e-4881-abc7-2483f8825c35,BirdVox-DCASE-20k,0
aaf502bf-b9a6-4d51-a9d0-6d270a822d2c,BirdVox-DCASE-20k,1
aaf51b23-e644-469b-a261-458f5b95fbfb,BirdVox-DCASE-20k,0
